Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Umidade Relativa Media;Velocidade do Vento Media;
83229;11/07/2004;1200;0;;21.5;;;;;
83229;12/07/2004;0000;;27.8;;8.3;2;78.5;1.833333;
83229;12/07/2004;1200;0;;21.3;;;;;
83229;13/07/2004;0000;;27.7;;7;3;76.25;2.466667;
83229;13/07/2004;1200;0.3;;21.6;;;;;
83229;14/07/2004;0000;;27.6;;6.4;2.2;81.25;3.066667;
83229;14/07/2004;1200;3.8;;21.2;;;;;
83229;15/07/2004;0000;;28.3;;7.6;2.9;74.25;1.9;
83229;15/07/2004;1200;2;;21.9;;;;;
83229;16/07/2004;0000;;26.6;;2.8;2.4;83;2.133333;
83229;16/07/2004;1200;0;;21.7;;;;;
83229;17/07/2004;0000;;27.5;;7.2;2;84.75;1.6;
83229;17/07/2004;1200;3.4;;20.9;;;;;
83229;18/07/2004;0000;;27.3;;8;2;77.75;2.066667;
83229;18/07/2004;1200;0.2;;21.8;;;;;
83229;19/07/2004;0000;;27;;6.9;2.3;80;1.266667;
83229;19/07/2004;1200;7.2;;20.3;;;;;
83229;20/07/2004;0000;;25.2;;1.6;2.1;85;2.133333;
83229;20/07/2004;1200;0.5;;21.3;;;;;
83229;21/07/2004;0000;;24.9;;2.5;1.6;85.75;5.533333;
83229;21/07/2004;1200;12.1;;20.1;;;;;
83229;22/07/2004;0000;;24.5;;4.1;2.5;82.75;4.733333;
83229;22/07/2004;1200;7.4;;20.1;;;;;
83229;23/07/2004;0000;;23.1;;0.2;3.3;90;4.466667;
83229;23/07/2004;1200;31.4;;18;;;;;
83229;24/07/2004;0000;;23.1;;0.3;2.7;75.25;4.7;
83229;24/07/2004;1200;11.8;;18.4;;;;;
83229;25/07/2004;0000;;25.7;;3.6;5.1;68.5;3.466667;
83229;25/07/2004;1200;9.4;;18.8;;;;;
83229;26/07/2004;0000;;25.1;;4.7;5.2;70.5;2.666667;
83229;26/07/2004;1200;0.4;;19;;;;;
83229;27/07/2004;0000;;26.1;;4.5;4;78;2.9;
83229;27/07/2004;1200;0.6;;20.5;;;;;
83229;28/07/2004;0000;;25.7;;3.7;3.7;67.25;3.3;
83229;28/07/2004;1200;2.3;;19.7;;;;;
83229;29/07/2004;0000;;25.8;;5.3;5;82.25;2.6;
83229;29/07/2004;1200;4.3;;19.8;;;;;
83229;30/07/2004;0000;;25.4;;6;2.1;88.25;2.433333;
83229;30/07/2004;1200;31.7;;20;;;;;
83229;31/07/2004;0000;;23.4;;0;1.2;96;1.866667;
83229;31/07/2004;1200;9;;20.2;;;;;
83229;01/08/2004;0000;;25.8;;1.5;0.5;90.75;0.933333;
83229;01/08/2004;1200;10.8;;19.7;;;;;
83229;02/08/2004;0000;;27.4;;7.7;0.6;86.5;1.3;
83229;02/08/2004;1200;4.6;;20.5;;;;;
83229;03/08/2004;0000;;26.5;;9.1;2.1;74.25;2.133333;
83229;03/08/2004;1200;0;;20.4;;;;;
83229;04/08/2004;0000;;26;;4.4;3.1;83.75;4.2;
83229;04/08/2004;1200;10.5;;20.1;;;;;
83229;05/08/2004;0000;;25.6;;1.1;2.5;86.5;2.3;
83229;05/08/2004;1200;5.6;;20.1;;;;;
83229;06/08/2004;0000;;25.9;;4.9;1;92.75;2.333333;
83229;06/08/2004;1200;31.6;;19.9;;;;;
83229;07/08/2004;0000;;26.9;;7.3;1.2;83.25;2.566667;
83229;07/08/2004;1200;2.7;;20.9;;;;;
83229;08/08/2004;0000;;26.1;;4.5;1.8;90.25;2.1;
83229;08/08/2004;1200;0;;21.9;;;;;
83229;09/08/2004;0000;;27;;8.1;1;85.5;3.166667;
83229;09/08/2004;1200;0;;20.7;;;;;
83229;10/08/2004;0000;;23.7;;0;2.8;80.5;4.2;
83229;10/08/2004;1200;2.2;;19.9;;;;;
83229;11/08/2004;0000;;24.9;;5;4.2;73.5;2.8;
83229;11/08/2004;1200;0.8;;19.8;;;;;
83229;12/08/2004;0000;;24.3;;0.4;3.6;70.75;2.633333;
83229;12/08/2004;1200;0.1;;19.1;;;;;
83229;13/08/2004;0000;;24.6;;1.2;4.5;75.25;3.366667;
83229;13/08/2004;1200;18.8;;19.1;;;;;
83229;14/08/2004;0000;;24.7;;4.8;2.6;82.25;3.933333;
83229;14/08/2004;1200;11.1;;18.4;;;;;
83229;15/08/2004;0000;;25.6;;5.5;3.1;85.25;2.733333;
83229;15/08/2004;1200;0.5;;19.6;;;;;
83229;16/08/2004;0000;;26.8;;8.1;1.9;76.5;1.733333;
83229;16/08/2004;1200;1.7;;20.1;;;;;
83229;17/08/2004;0000;;26.3;;5.9;2.3;84.5;2.4;
83229;17/08/2004;1200;0.4;;20.9;;;;;
83229;18/08/2004;0000;;27.1;;9.3;2.5;83.5;1.8;
83229;18/08/2004;1200;0.2;;21.3;;;;;
83229;19/08/2004;0000;;27.9;;7.3;2.6;82.25;1.533333;
83229;19/08/2004;1200;0;;21.9;;;;;
83229;20/08/2004;0000;;28.1;;8.3;2.1;77.75;1.9;
83229;20/08/2004;1200;2.2;;21.6;;;;;
83229;21/08/2004;0000;;27.1;;2.6;2.4;86;1;
83229;21/08/2004;1200;2.3;;20.3;;;;;
83229;22/08/2004;0000;;28;;8.5;1.8;81.25;1.533333;
83229;22/08/2004;1200;0.4;;20.3;;;;;
83229;23/08/2004;0000;;27.3;;6.9;2;87;1.533333;
83229;23/08/2004;1200;22;;20.9;;;;;
83229;24/08/2004;0000;;27.4;;7.8;1.2;81.75;1.733333;
83229;24/08/2004;1200;0;;20.5;;;;;
83229;25/08/2004;0000;;27.5;;3.1;2.2;84;1.333333;
83229;25/08/2004;1200;0;;21.2;;;;;
83229;26/08/2004;0000;;27.2;;5.5;1.9;84.5;1.033333;
83229;26/08/2004;1200;0;;20.6;;;;;
83229;27/08/2004;0000;;28.4;;9.7;1.7;79;1.766667;
83229;27/08/2004;1200;1;;20.7;;;;;
83229;28/08/2004;0000;;27.4;;6.9;2.2;81.5;1.5;
83229;28/08/2004;1200;0;;20.9;;;;;
83229;29/08/2004;0000;;28.5;;9.2;2;83.25;1.666667;
83229;29/08/2004;1200;0;;21;;;;;
83229;30/08/2004;0000;;28.7;;9.2;2.2;81;1.2;
83229;30/08/2004;1200;0;;22.5;;;;;
83229;31/08/2004;0000;;28.7;;7.1;2.4;81;1.733333;
83229;31/08/2004;1200;0;;21.5;;;;;
83229;01/09/2004;0000;;27.5;;4.5;2.7;78;2.133333;
83229;01/09/2004;1200;0;;22.4;;;;;
83229;02/09/2004;0000;;27.2;;9.1;3.6;68;3.1;
83229;02/09/2004;1200;0;;22.1;;;;;
83229;03/09/2004;0000;;27.7;;9;4.9;68;1.566667;
83229;03/09/2004;1200;0;;22;;;;;
83229;04/09/2004;0000;;27.5;;10.2;3.6;77.75;1.933333;
83229;04/09/2004;1200;0;;20.1;;;;;
83229;05/09/2004;0000;;28;;9.8;3.7;77.75;1.6;
83229;05/09/2004;1200;0;;21.7;;;;;
83229;06/09/2004;0000;;27.5;;5.2;2.6;78.25;2.2;
83229;06/09/2004;1200;0;;21;;;;;
83229;07/09/2004;0000;;26.9;;9.6;4.3;69;2.766667;
83229;07/09/2004;1200;0.1;;21.7;;;;;
83229;08/09/2004;0000;;27.6;;9.5;5.6;70;2.633333;
83229;08/09/2004;1200;0;;22.1;;;;;
83229;09/09/2004;0000;;27.8;;9.8;4.9;71;3.133333;
83229;09/09/2004;1200;0;;21.6;;;;;
83229;10/09/2004;0000;;28.5;;9.2;3.1;73.75;2.133333;
83229;10/09/2004;1200;0;;20.9;;;;;
83229;11/09/2004;0000;;28.4;;10.4;3.7;74.25;2.2;
83229;11/09/2004;1200;0.5;;21.2;;;;;
83229;12/09/2004;0000;;25.7;;0.9;3.5;78;2.5;
83229;12/09/2004;1200;0;;21.6;;;;;
83229;13/09/2004;0000;;28.1;;8.4;3.4;76.75;1.866667;
83229;13/09/2004;1200;0;;21.1;;;;;
83229;14/09/2004;0000;;29.2;;10;3.1;76.5;2.233333;
83229;14/09/2004;1200;0.5;;21.1;;;;;
83229;15/09/2004;0000;;28.9;;8.9;3.4;75;2.3;
83229;15/09/2004;1200;0;;22.2;;;;;
83229;16/09/2004;0000;;29.6;;10.2;3.5;71.5;1.9;
83229;16/09/2004;1200;0;;21.5;;;;;
83229;17/09/2004;0000;;27.9;;6.7;3.5;82.5;2.233333;
83229;17/09/2004;1200;0;;21.3;;;;;
83229;18/09/2004;0000;;29.4;;8.3;2.3;76.25;2.9;
83229;18/09/2004;1200;0.1;;22.7;;;;;
83229;19/09/2004;0000;;28.1;;5.4;3.6;88.5;2.3;
83229;19/09/2004;1200;0;;21.3;;;;;
83229;20/09/2004;0000;;28.3;;9.9;2.5;79.5;1.333333;
83229;20/09/2004;1200;2.2;;21.3;;;;;
83229;21/09/2004;0000;;28.7;;7.3;3.5;75.5;2.2;
83229;21/09/2004;1200;0.1;;21.3;;;;;
83229;22/09/2004;0000;;28.9;;10.3;3;79;2.333333;
83229;22/09/2004;1200;1.3;;22.3;;;;;
83229;23/09/2004;0000;;28.9;;4.1;2.5;79.25;1.733333;
83229;23/09/2004;1200;9.2;;20.6;;;;;
83229;24/09/2004;0000;;28.8;;10.1;3.2;73;1.966667;
83229;24/09/2004;1200;0;;21.3;;;;;
83229;25/09/2004;0000;;29.1;;10.3;3.8;73.75;2;
83229;25/09/2004;1200;0.6;;21.4;;;;;
83229;26/09/2004;0000;;28.1;;2.7;3.5;84.25;2.266667;
83229;26/09/2004;1200;0.2;;20.9;;;;;
83229;27/09/2004;0000;;28.4;;7;1.6;76.5;2.266667;
83229;27/09/2004;1200;7.4;;20.1;;;;;
83229;28/09/2004;0000;;28.9;;7.3;2.6;78;1.566667;
83229;28/09/2004;1200;0;;21.5;;;;;
83229;29/09/2004;0000;;25.7;;3;3;88.5;1.533333;
83229;29/09/2004;1200;17.4;;21.3;;;;;
83229;30/09/2004;0000;;29.1;;10;2.1;80.5;1.833333;
83229;30/09/2004;1200;0.9;;20.9;;;;;
83229;01/10/2004;0000;;28.7;;8.3;3.4;73.5;2.466667;
83229;01/10/2004;1200;0;;22.3;;;;;
83229;02/10/2004;0000;;28.5;;7.5;3.4;75.5;2.1;
83229;02/10/2004;1200;0;;21.9;;;;;
83229;03/10/2004;0000;;28.7;;9.3;3;74;2.033333;
83229;03/10/2004;1200;0;;21.8;;;;;
83229;04/10/2004;0000;;30.1;;10.3;3.2;76.5;1.4;
83229;04/10/2004;1200;0;;21.3;;;;;
83229;05/10/2004;0000;;30.4;;7.8;2.8;75.25;1.9;
83229;05/10/2004;1200;0.1;;22.3;;;;;
83229;06/10/2004;0000;;28.6;;6.6;3.1;79.25;1.9;
83229;06/10/2004;1200;0;;21.9;;;;;
83229;07/10/2004;0000;;29.5;;2.5;2.1;83.5;1.233333;
83229;07/10/2004;1200;0;;23;;;;;
83229;08/10/2004;0000;;25.5;;0;1.8;95.75;1.966667;
83229;08/10/2004;1200;5.9;;22;;;;;
83229;09/10/2004;0000;;28.3;;2.8;0.5;90.25;1.9;
83229;09/10/2004;1200;4;;21.6;;;;;
83229;10/10/2004;0000;;29.5;;4.5;1.2;81.25;1.4;
83229;10/10/2004;1200;0.3;;22.4;;;;;
83229;11/10/2004;0000;;30.1;;9.5;2.2;78.75;2.066667;
83229;11/10/2004;1200;0;;21.7;;;;;
83229;12/10/2004;0000;;30.1;;10.5;3.1;72.75;1.9;
83229;12/10/2004;1200;0;;21.7;;;;;
83229;13/10/2004;0000;;29.2;;10.5;3;75.5;2.166667;
83229;13/10/2004;1200;2.5;;21.5;;;;;
83229;14/10/2004;0000;;28.9;;5.8;2.5;82.5;1.8;
83229;14/10/2004;1200;0.5;;21.7;;;;;
83229;15/10/2004;0000;;27.9;;0.5;2;82;1.566667;
83229;15/10/2004;1200;0.2;;22.2;;;;;
83229;16/10/2004;0000;;28.7;;1.5;2;82.75;1.8;
83229;16/10/2004;1200;1;;21.1;;;;;
83229;17/10/2004;0000;;29.8;;10.6;2.4;68.25;1.633333;
83229;17/10/2004;1200;1.5;;21;;;;;
83229;18/10/2004;0000;;30.2;;10;4.2;76.75;1.266667;
83229;18/10/2004;1200;0;;20.7;;;;;
83229;19/10/2004;0000;;30.6;;8.6;3.2;83.25;1.766667;
83229;19/10/2004;1200;0;;22.1;;;;;
83229;20/10/2004;0000;;31;;8.6;3.1;79.5;1.666667;
83229;20/10/2004;1200;0;;22.1;;;;;
83229;21/10/2004;0000;;30.5;;10.5;3.1;74;1.866667;
83229;21/10/2004;1200;0;;22.9;;;;;
83229;22/10/2004;0000;;27.5;;3.6;2.6;89.25;1.733333;
83229;22/10/2004;1200;12.4;;21.5;;;;;
83229;23/10/2004;0000;;28;;6.5;1.4;88.75;2.566667;
83229;23/10/2004;1200;1.5;;20.5;;;;;
83229;24/10/2004;0000;;28.9;;6.6;1.5;82.75;1.166667;
83229;24/10/2004;1200;15.4;;21.7;;;;;
83229;25/10/2004;0000;;30.3;;9.8;2.2;80;2.2;
83229;25/10/2004;1200;1;;21.5;;;;;
83229;26/10/2004;0000;;30.1;;7.7;2.9;81.5;1.466667;
83229;26/10/2004;1200;0;;23.1;;;;;
83229;27/10/2004;0000;;28.1;;4.7;2.8;83.25;1.833333;
83229;27/10/2004;1200;0.9;;22.7;;;;;
83229;28/10/2004;0000;;29.9;;7.8;1.8;82.5;1.766667;
83229;28/10/2004;1200;25.5;;22.6;;;;;
83229;29/10/2004;0000;;29.9;;8.7;2.6;85.25;1.566667;
83229;29/10/2004;1200;0.1;;22.5;;;;;
83229;30/10/2004;0000;;29.7;;9.5;2.4;76.25;1.6;
83229;30/10/2004;1200;4.5;;22.5;;;;;
83229;31/10/2004;0000;;29.5;;10.4;2.4;77;1.933333;
83229;31/10/2004;1200;4.7;;21.3;;;;;
83229;01/11/2004;0000;;29.7;;10.5;3.3;75;1.8;
83229;01/11/2004;1200;0;;21.9;;;;;
83229;02/11/2004;0000;;30.1;;10.1;3.4;74;2.433333;
83229;02/11/2004;1200;0;;22.7;;;;;
83229;03/11/2004;0000;;29.3;;4.9;3.2;82;1.633333;
83229;03/11/2004;1200;5;;21.5;;;;;
83229;04/11/2004;0000;;29.7;;10;1.6;76.25;2.466667;
83229;04/11/2004;1200;1.3;;21.9;;;;;
83229;05/11/2004;0000;;30.1;;9.9;3;82.5;1.733333;
83229;05/11/2004;1200;0;;22.9;;;;;
83229;06/11/2004;0000;;30.2;;10.3;2.2;82.25;1.566667;
83229;06/11/2004;1200;0.4;;22.8;;;;;
83229;07/11/2004;0000;;30.6;;6.9;2.3;82;1.533333;
83229;07/11/2004;1200;1.4;;23.1;;;;;
83229;08/11/2004;0000;;30.7;;9.8;2.6;76.75;2.066667;
83229;08/11/2004;1200;0;;23.6;;;;;
83229;09/11/2004;0000;;29.9;;10;2.9;74;1.633333;
83229;09/11/2004;1200;0;;22.9;;;;;
83229;10/11/2004;0000;;30.5;;8.5;3.2;75;2.533333;
83229;10/11/2004;1200;0.6;;22.4;;;;;
83229;11/11/2004;0000;;29.7;;6.9;2.9;82.5;1.466667;
83229;11/11/2004;1200;2.8;;22.5;;;;;
83229;12/11/2004;0000;;30.6;;8.9;2.4;77.5;2.466667;
83229;12/11/2004;1200;0.6;;21.9;;;;;
83229;13/11/2004;0000;;31.3;;9.1;3.5;79;2.4;
83229;13/11/2004;1200;0;;23.3;;;;;
83229;14/11/2004;0000;;31.1;;7.1;3.4;82;1.633333;
83229;14/11/2004;1200;0;;23.9;;;;;
83229;15/11/2004;0000;;30.5;;10.7;2.6;74.75;2;
83229;15/11/2004;1200;0;;23.1;;;;;
83229;16/11/2004;0000;;30.1;;6.8;3.2;84.5;1.6;
83229;16/11/2004;1200;0.2;;22.9;;;;;
83229;17/11/2004;0000;;30.2;;4.3;2.3;81.5;1.6;
83229;17/11/2004;1200;1.2;;22.8;;;;;
83229;18/11/2004;0000;;31.2;;10;2.7;74;1.633333;
83229;18/11/2004;1200;0;;22.1;;;;;
83229;19/11/2004;0000;;32.9;;9.9;5.2;78.25;3.033333;
83229;19/11/2004;1200;0;;23.5;;;;;
83229;20/11/2004;0000;;31.3;;7.3;3.6;77.5;2.933333;
83229;20/11/2004;1200;0;;23.9;;;;;
83229;21/11/2004;0000;;27.7;;0;3.2;91.75;0.833333;
83229;21/11/2004;1200;27;;21.7;;;;;
83229;22/11/2004;0000;;29.5;;2;1.4;86.75;1.1;
83229;22/11/2004;1200;0;;21.9;;;;;
83229;23/11/2004;0000;;25.2;;0;1.4;92.25;1.366667;
83229;23/11/2004;1200;22.6;;20.8;;;;;
83229;24/11/2004;0000;;24.8;;0;0.9;95.75;1.433333;
83229;24/11/2004;1200;80;;20.6;;;;;
83229;25/11/2004;0000;;27.1;;3.7;0.8;83.75;2.033333;
83229;25/11/2004;1200;19.5;;20.1;;;;;
83229;26/11/2004;0000;;29.3;;2.6;1.9;86.25;1.233333;
83229;26/11/2004;1200;4.7;;21.7;;;;;
83229;27/11/2004;0000;;30.1;;10.9;2;78.5;1.533333;
83229;27/11/2004;1200;0;;22.5;;;;;
83229;28/11/2004;0000;;30.2;;6.4;2.6;79.75;1.733333;
83229;28/11/2004;1200;0.3;;23.3;;;;;
83229;29/11/2004;0000;;30.6;;5.3;2.6;78.5;1.3;
83229;29/11/2004;1200;0;;23.4;;;;;
83229;30/11/2004;0000;;30.5;;4;2.8;85.5;1.333333;
83229;30/11/2004;1200;0;;23.3;;;;;
83229;01/12/2004;0000;;30.5;;9;2.1;79.25;1.033333;
83229;01/12/2004;1200;0;;23.3;;;;;
83229;02/12/2004;0000;;29.7;;9;2.3;82.25;1.833333;
83229;02/12/2004;1200;0;;22.1;;;;;
83229;03/12/2004;0000;;30.3;;11.4;2.6;78.5;2.1;
83229;03/12/2004;1200;0;;22.3;;;;;
83229;04/12/2004;0000;;30.7;;10.7;2.9;75;1.833333;
83229;04/12/2004;1200;0;;23.2;;;;;
83229;05/12/2004;0000;;30.6;;10.5;3.6;74.5;1.533333;
83229;05/12/2004;1200;0;;23.2;;;;;
83229;06/12/2004;0000;;30.6;;11.4;3.7;75.5;1.5;
83229;06/12/2004;1200;0;;22.2;;;;;
83229;07/12/2004;0000;;31.3;;11;3.4;77.5;1.7;
83229;07/12/2004;1200;0;;22.3;;;;;
83229;08/12/2004;0000;;31.4;;10.4;3.7;75.25;1.7;
83229;08/12/2004;1200;0;;24.3;;;;;
83229;09/12/2004;0000;;31.9;;8.5;3.1;77.25;2.066667;
83229;09/12/2004;1200;0;;23;;;;;
83229;10/12/2004;0000;;32;;10.7;3.4;76;1.966667;
83229;10/12/2004;1200;0;;23.1;;;;;
83229;11/12/2004;0000;;31.3;;6.9;3.6;78.75;1.766667;
83229;11/12/2004;1200;0;;23.2;;;;;
83229;12/12/2004;0000;;30.5;;4.4;3.1;79.5;2.033333;
83229;12/12/2004;1200;0;;24.4;;;;;
83229;13/12/2004;0000;;31.5;;5.9;2.4;82;2.1;
83229;13/12/2004;1200;2.6;;24.1;;;;;
83229;14/12/2004;0000;;31.6;;11;3.3;71.75;1.133333;
83229;14/12/2004;1200;0;;;;;;;
83229;15/12/2004;0000;;31.7;;11;3.8;69.25;2;
83229;15/12/2004;1200;0;;23.1;;;;;
83229;16/12/2004;0000;;31;;7;4.4;74.25;2.281107;
83229;16/12/2004;1200;0;;22.9;;;;;
83229;17/12/2004;0000;;31.1;;10.9;4;72;1.5;
83229;17/12/2004;1200;0;;23.2;;;;;
83229;18/12/2004;0000;;30.9;;8.6;3.5;77.25;2.166667;
83229;18/12/2004;1200;0;;23.3;;;;;
83229;19/12/2004;0000;;30.9;;9.6;3.3;75.75;2.666667;
83229;19/12/2004;1200;0.1;;24;;;;;
83229;20/12/2004;0000;;31.5;;10.5;4.1;77;2.366667;
83229;20/12/2004;1200;0;;23.5;;;;;
83229;21/12/2004;0000;;31.8;;10.7;3.6;74.25;2.133333;
83229;21/12/2004;1200;0;;24;;;;;
83229;22/12/2004;0000;;30.7;;6.1;4;79;1.4;
83229;22/12/2004;1200;0;;23.5;;;;;
83229;23/12/2004;0000;;31.6;;11.4;3.4;75;1.6;
83229;23/12/2004;1200;0;;23.1;;;;;
83229;24/12/2004;0000;;30.5;;10.9;4.3;75.25;2.666667;
83229;24/12/2004;1200;0;;23.4;;;;;
83229;25/12/2004;0000;;30.9;;9.4;3.7;76.75;1.666667;
83229;25/12/2004;1200;0;;24.4;;;;;
83229;26/12/2004;0000;;32.9;;10.6;3.3;74.25;1.9;
83229;26/12/2004;1200;0.6;;24.4;;;;;
83229;27/12/2004;0000;;31;;10.7;4.2;70.75;1.733333;
83229;27/12/2004;1200;0;;23;;;;;
83229;28/12/2004;0000;;31.5;;9;4.1;81;1.466667;
83229;28/12/2004;1200;0;;23.1;;;;;
83229;29/12/2004;0000;;31.6;;7.8;3.3;81.25;1.6;
83229;29/12/2004;1200;0;;23.9;;;;;
83229;30/12/2004;0000;;30.9;;10.8;2.6;76.25;1.966667;
83229;30/12/2004;1200;7.6;;24.1;;;;;
83229;31/12/2004;0000;;31.7;;11.2;3;77.75;1.633333;
83229;31/12/2004;1200;0;;24.5;;;;;
83229;01/01/2005;0000;;32.2;;6.4;3.5;79;2.033333;
83229;01/01/2005;1200;0;;24.3;;;;;
83229;02/01/2005;0000;;32.1;;9.9;3.5;74.25;1.9;
83229;02/01/2005;1200;0.3;;23.9;;;;;
83229;03/01/2005;0000;;31.7;;5.8;4.1;75.25;2.066667;
83229;03/01/2005;1200;0;;24.7;;;;;
83229;04/01/2005;0000;;31.2;;5.4;3.3;75.25;1.866667;
83229;04/01/2005;1200;4;;23.5;;;;;
83229;05/01/2005;0000;;31.6;;11.4;3.8;69.75;1.433333;
83229;05/01/2005;1200;0;;23.9;;;;;
83229;06/01/2005;0000;;31.5;;9.4;3.8;78.25;2.266667;
83229;06/01/2005;1200;2.4;;22;;;;;
83229;07/01/2005;0000;;31.9;;11.1;3;73.5;1.5;
83229;07/01/2005;1200;1.3;;23.3;;;;;
83229;08/01/2005;0000;;32.3;;8.4;3.5;79.5;1.4;
83229;08/01/2005;1200;0.5;;24.2;;;;;
83229;09/01/2005;0000;;31.9;;9.5;2.5;77.5;1.8;
83229;09/01/2005;1200;0;;24.1;;;;;
83229;10/01/2005;0000;;32.3;;9;3.1;78.5;1.7;
83229;10/01/2005;1200;0;;24.4;;;;;
83229;11/01/2005;0000;;31.9;;7.5;3;78.75;2.066667;
83229;11/01/2005;1200;0.1;;24.2;;;;;
83229;12/01/2005;0000;;32.2;;9;3.4;74.25;2.533333;
83229;12/01/2005;1200;0;;24.6;;;;;
83229;13/01/2005;0000;;32.8;;7.2;3.6;75.5;2.033333;
83229;13/01/2005;1200;0;;24.9;;;;;
83229;14/01/2005;0000;;31.2;;3.2;2.4;86.75;1.3;
83229;14/01/2005;1200;0;;23.7;;;;;
83229;15/01/2005;0000;;30.2;;1.2;2;86.75;1.3;
83229;15/01/2005;1200;11.2;;23.8;;;;;
83229;16/01/2005;0000;;31.3;;11;2;76.5;1.966667;
83229;16/01/2005;1200;0.1;;24.3;;;;;
83229;17/01/2005;0000;;31.7;;11;3.5;73.75;0.7;
83229;17/01/2005;1200;0;;23.2;;;;;
83229;18/01/2005;0000;;32.2;;10.8;3.4;77.75;1.9;
83229;18/01/2005;1200;0;;23.9;;;;;
83229;19/01/2005;0000;;31.9;;9.7;3.4;77;1.766667;
83229;19/01/2005;1200;0;;24;;;;;
83229;20/01/2005;0000;;32.1;;10.1;2.8;78;2.466667;
83229;20/01/2005;1200;0.1;;24.5;;;;;
83229;21/01/2005;0000;;33.3;;8.1;3.2;81.5;1.366667;
83229;21/01/2005;1200;0;;24.4;;;;;
83229;22/01/2005;0000;;32.6;;9.3;2.8;78.5;1.766667;
83229;22/01/2005;1200;0;;24.6;;;;;
83229;23/01/2005;0000;;31.7;;7.8;3;80.5;1.666667;
83229;23/01/2005;1200;0;;24.1;;;;;
83229;24/01/2005;0000;;32.5;;8.5;2.6;77;1.733333;
83229;24/01/2005;1200;0;;24.5;;;;;
83229;25/01/2005;0000;;32.3;;8;3.3;77;2;
83229;25/01/2005;1200;0;;24;;;;;
83229;26/01/2005;0000;;32.9;;10.4;3.1;79.75;1.866667;
83229;26/01/2005;1200;0;;24.3;;;;;
83229;27/01/2005;0000;;33.8;;8.3;3.1;80;1.3;
83229;27/01/2005;1200;0;;25.6;;;;;
83229;28/01/2005;0000;;30.1;;4.2;2.5;85.5;2.933333;
83229;28/01/2005;1200;0;;25;;;;;
83229;29/01/2005;0000;;29.7;;4.3;1.4;88.25;1.9;
83229;29/01/2005;1200;8.4;;23.9;;;;;
83229;30/01/2005;0000;;28;;0.1;1.1;86.25;1.366667;
83229;30/01/2005;1200;14.2;;22.7;;;;;
83229;31/01/2005;0000;;32;;9.3;1.7;75;2;
83229;31/01/2005;1200;0.3;;23.7;;;;;
83229;01/02/2005;0000;;32;;10.1;2.8;75;2.933333;
83229;01/02/2005;1200;0.2;;24.7;;;;;
83229;02/02/2005;0000;;32.3;;10;3.9;73;2.166667;
83229;02/02/2005;1200;0;;24.4;;;;;
83229;03/02/2005;0000;;32.1;;10.3;3.7;73.75;1.466667;
83229;03/02/2005;1200;0;;24.8;;;;;
83229;04/02/2005;0000;;32.1;;10.2;3.7;73.5;1.733333;
83229;04/02/2005;1200;0;;24.6;;;;;
83229;05/02/2005;0000;;31.7;;10.6;3.8;74.5;2.1;
83229;05/02/2005;1200;0;;24.8;;;;;
83229;06/02/2005;0000;;31.9;;10.2;3.4;73.75;1.966667;
83229;06/02/2005;1200;0;;25.6;;;;;
83229;07/02/2005;0000;;28.4;;2;3.7;89.25;2.866667;
83229;07/02/2005;1200;10.5;;22.9;;;;;
83229;08/02/2005;0000;;26.9;;0;1.5;83.25;4.866667;
83229;08/02/2005;1200;82;;21.9;;;;;
83229;09/02/2005;0000;;26.7;;0.3;3.1;85;2.866667;
83229;09/02/2005;1200;39.5;;21.9;;;;;
83229;10/02/2005;0000;;27.7;;3.1;2.4;92.25;2.9;
83229;10/02/2005;1200;66.4;;22.8;;;;;
83229;11/02/2005;0000;;30.7;;9.1;1.5;81.75;1.633333;
83229;11/02/2005;1200;17.4;;22.8;;;;;
83229;12/02/2005;0000;;31.5;;7.9;2.4;78;1.6;
83229;12/02/2005;1200;0;;24.5;;;;;
83229;13/02/2005;0000;;30.8;;1.2;3.1;92.25;0.966667;
83229;13/02/2005;1200;0.1;;23.7;;;;;
83229;14/02/2005;0000;;30.6;;2;1.3;90.25;1.3;
83229;14/02/2005;1200;17.8;;23.6;;;;;
83229;15/02/2005;0000;;28.7;;0.5;1.4;85;1.466667;
83229;15/02/2005;1200;2;;24.5;;;;;
83229;16/02/2005;0000;;30.7;;1.5;1.7;95.75;0.633333;
83229;16/02/2005;1200;0.6;;22.8;;;;;
83229;17/02/2005;0000;;30.9;;2.9;0.7;86.75;1.8;
83229;17/02/2005;1200;82.9;;22.7;;;;;
83229;18/02/2005;0000;;30.8;;10.3;2;82.75;1.733333;
83229;18/02/2005;1200;6.4;;23.5;;;;;
83229;19/02/2005;0000;;30.4;;6.8;2.1;81;1.466667;
83229;19/02/2005;1200;0;;24.1;;;;;
83229;20/02/2005;0000;;31.7;;7.7;2;77.75;1.466667;
83229;20/02/2005;1200;0;;24.8;;;;;
83229;21/02/2005;0000;;29.6;;0;2.6;90;0.333333;
83229;21/02/2005;1200;0;;24.9;;;;;
83229;22/02/2005;0000;;28.8;;0.4;1.4;90.5;0.966667;
83229;22/02/2005;1200;0;;23.5;;;;;
83229;23/02/2005;0000;;30.2;;0.6;1;90.5;0.9;
83229;23/02/2005;1200;13.4;;23.5;;;;;
